DateTime,B50D0013-001,B49G0162-001,B50A0232-001,B44D0555-001,B50E0200-001,B50A0234-001,B50E0379-001,B43H0257-001,B50G0045-001,B44G0066-001,B44H0174-001,B50D0066-001,B49D0095-001,B43G0389-001,B49G0229-001,B50C0078-001,B50E0326-001,B49H0007-001,B44C0113-001,B49G0959-001,B50E0201-001,B50D0004-001,B49F1427-001,B43G0110-001,B44G0514-001,B50B0581-001,B43H0261-001,B44A0480-001,B44G0563-001,B50G0044-001,B43H0063-001,B43H0046-001,B49G0165-001,B44G0310-001,B49F0434-001,B50G0093-001,B49G0166-001,B44G0449-001,B44G0058-001,B43H0256-001,B44D0720-001,B44G0311-001,B50B1279-001,B49G0147-001,B50C0079-001,B50B0582-001,B44G0515-001,B49G0228-001,B49B0610-001,B43G0390-001,B50B0493-001,B43G1173-001,B49D0061-001,B50C0029-001,B44C0214-001,B50C0028-001,B44G0499-001,B49G0138-001,B44C0212-001,B49G0451-001,B43D0017-001,B49E0300-001,B50B0215-001,B49G0098-001,B50A0149-001,B49G0161-001,B50A0233-001,B44E0224-001,B50G0046-001
2010-03-22,14.83,,,-1.67,,,,,,,,13.941,,-0.71,,,,,,,15.34,14.96,,,,12.51,,,,22.96,-1.12,-0.4,,,4.45,21.4,,,,,-1.72,,,,,3.15,,,,,13.59,,,,,,,1.48,,,,,,0.84,,,10.17,0.36,16.95
2010-03-23,14.84,,,,,,,,,,,13.936,,-0.69,,,,,,,,14.99,,,,12.51,,,,22.95,-1.1,-0.39,,,4.46,21.41,,,,,,,,,,3.13,,,,,13.57,,,,,,,1.49,,,,,,0.85,,,10.15,0.33,16.98
2010-03-24,14.82,,,-1.7,,,,,,,,13.933,,-0.69,,,,,,,,15.0,,,,12.48,-1.32,,,22.9,-1.1,-0.38,,,4.44,21.42,,,,,,,,,,3.13,,,,,13.54,,,,,,,1.48,,,,,,,,,10.12,0.29,16.98
2010-03-25,14.78,,,-1.64,,,,,,,,13.937,,-0.7,,,,,,,,14.99,,,,12.48,-1.34,,,22.88,-1.12,,,,,21.42,,,,,-1.72,,,,,3.09,,,,,13.51,,,,,,,1.47,,,,,,,,,10.07,0.24,16.97
2010-03-26,14.75,,,-1.71,,,,,,,,13.937,,,,,,,,,,14.98,,,,12.45,-1.35,,,22.85,-1.13,-0.38,,,,21.43,,,,,-1.73,,,,,3.07,,,,,13.48,,,,,,,1.46,,,,,,0.85,,,10.06,0.24,16.96
2010-03-27,14.71,,,-1.72,,,,,,,,13.935,,-0.7,,,,,,,,14.96,,,,12.43,-1.36,,,22.81,-1.15,-0.39,,,,21.44,,,,,-1.72,,,,,3.05,,10.16,,,13.46,,0.31,,,,,1.46,,,,,,0.84,,,10.02,0.2,16.94
2010-03-28,14.72,2.12,5.08,-1.73,18.09,5.2,9.97,,,4.0,,13.947,,-0.71,5.69,6.44,,12.54,,,,14.97,,,,12.51,-1.36,,,22.92,-1.15,-0.38,,,,21.44,,,6.57,,-1.7,0.35,,,9.76,3.03,,,,,13.56,,,9.18,,10.6,,1.47,,,0.29,,,0.84,7.83,,10.09,0.22,16.96
2010-03-29,14.82,,,-1.71,,,,,,,,13.954,,-0.69,,,,,,,,15.01,,,,12.54,-1.34,,,23.02,-1.12,-0.37,,,,21.46,,,,,-1.7,,,,,3.08,,,,,13.63,,,,,,,1.49,,,,,,0.86,,,10.13,0.3,17.01
2010-03-30,14.82,,,-1.73,,,,,,,,13.954,,-0.68,,,,,,,,15.01,,,,12.52,-1.34,,,23.01,-1.14,-0.36,,,,21.46,,,,,-1.73,,,,,3.09,,,,,13.58,,,,,,,1.49,,,,,,0.86,,,10.12,0.31,17.0
2010-03-31,14.76,,,-1.69,,,,,,,,13.953,,-0.66,,,,,,,,14.99,,,,12.51,-1.37,-1.23,,22.94,-1.17,-0.37,,,,21.45,,,,,-1.7,,,,,3.07,,,,,13.54,,,,,,,1.48,,,,,,0.84,,,10.15,0.36,16.96
2010-04-01,,,,-1.71,,,,,,,,13.944,,-0.65,,,,,,,,14.98,,,,12.48,-1.33,,,22.89,-1.13,-0.38,,,,21.47,,,,,-1.7,,,,,3.07,,,,,13.5,,,,,,,,,,,,,,,,10.1,0.37,
2010-04-02,14.76,,,-1.73,,,,,,,,13.945,,-0.7,,,,,,,,,,,,12.51,-1.33,,,22.87,-1.12,-0.38,,,,21.48,,,,,-1.71,,,,,3.06,,,,,13.52,,,,,,,1.48,,,,,,0.84,,,10.09,0.36,16.96
2010-04-03,14.84,,,-1.65,,,,,,,,13.956,,-0.63,,,,,,,,15.0,,,,12.53,-1.34,,,22.92,-1.13,-0.37,,,,21.47,,,,,-1.68,,,,,3.17,,,,,13.69,,,,,,,1.49,,,,,,0.83,,,10.24,0.5,16.98
2010-04-04,14.92,,,-1.66,,,,,,,,13.951,,-0.67,,,,,,,,14.97,,,,12.51,-1.37,,,22.85,-1.17,-0.4,,,4.4,21.47,,,,,-1.69,,,,,,,,,,13.6,,,,,,,1.47,,,,,,0.81,,,10.16,0.46,16.94
2010-04-05,14.98,,,-1.69,,,,,,,,13.943,,-0.68,,,,,,,,14.98,,,,12.5,-1.35,,,22.84,-1.15,-0.41,,,4.41,21.49,,,,,-1.71,,,,,3.17,,,,,13.58,,,,,,,1.48,,,,,,,,,10.13,0.43,16.96
2010-04-06,14.95,,,-1.7,,,,,,,,13.932,,-0.69,,,,,,,,14.99,,,,12.45,-1.35,,,22.81,-1.15,-0.41,,,4.39,,,,,,-1.72,,,,,3.13,,,,,13.53,,,,,,,1.47,,,,,,0.81,,,10.08,0.37,16.96
2010-04-07,14.89,,,-1.72,,,,,,,,13.933,,-0.72,,,,,,,,14.97,,,,12.47,-1.38,,,22.77,-1.18,-0.43,,,4.36,21.49,,,,,-1.7,,,,,3.09,,,,,13.53,,,,,,,1.45,,,,,,0.8,,,10.02,0.34,16.93
2010-04-08,14.86,,,-1.73,,,,,,,,13.935,,-0.71,,,,,,,,14.95,,,,12.43,,,,22.75,-1.2,-0.44,,,4.35,21.5,,,,,-1.71,,,,,3.07,,,,,13.48,,,,,,,1.44,,,,,,0.79,,,9.99,0.29,16.91
2010-04-09,14.83,,,-1.7,,,,,,,,13.926,,-0.71,,,,,,,,14.94,,,,12.4,,,,22.74,-1.19,-0.45,,,,21.51,,,,,-1.72,,,,,3.05,,,,,13.45,,,,,,,,,,,,,0.78,,,9.97,0.24,
2010-04-10,14.81,,,-1.72,,,,,,,,13.913,,-0.7,,,,,,,,14.93,,,,12.36,-1.38,,,22.73,-1.18,-0.45,,,,21.51,,,,,-1.73,,,,,3.02,,,,,13.43,,,,,,,1.44,,,,,,,,,9.95,0.19,
2010-04-11,14.79,,,-1.71,,,,,,,,13.908,,-0.71,,,,,,,,14.92,,,,12.33,-1.37,,,22.72,-1.18,-0.46,,,,21.52,,,,,-1.74,,,,,3.02,,,,,13.41,,,,,,,1.45,,,,,,,,,9.93,0.15,16.91
2010-04-12,14.76,,,-1.72,,,,,,,,13.9,,-0.71,,,,,,,,14.91,,,,12.3,-1.38,,,22.71,-1.19,-0.45,,,,21.53,,,,,-1.74,,,,,2.99,,,,,13.38,,,,,,,1.44,,,,,,,,,9.9,0.11,16.9
2010-04-13,14.73,2.14,4.99,-1.7,,5.12,,,,,,13.891,,-0.72,,6.37,,12.35,,,,14.89,,,,12.26,-1.39,,,22.69,-1.19,,,-0.72,,21.53,,,,,-1.75,0.32,,,9.62,2.97,,,,,13.36,,0.25,9.01,,10.44,3.74,,,,0.38,,,0.78,7.75,,9.88,0.08,16.89
2010-04-14,14.69,,,-1.7,,,,,,,,13.883,,,,,,,,,,14.87,,,,12.22,-1.4,-1.26,,22.67,-1.2,-0.45,,,,21.54,,,,,-1.76,,,,,2.95,,10.23,,,13.33,,,,,,,1.44,,,,,,0.77,,,9.84,0.05,16.87
2010-04-15,14.65,,,-1.68,,,,,,,,13.872,,,,,,,,,,14.84,,,,12.18,,,,22.65,-1.22,-0.46,,,4.27,,,,,,-1.75,,,,,2.94,,,,,13.3,,,,,,,1.43,,,,,,0.76,,,9.81,0.02,16.85
2010-04-16,14.65,,,-1.64,,,,,,,,13.87,,,,,,,,,,14.82,,,,12.17,-1.4,,,22.64,-1.21,-0.46,,,4.26,21.54,,,,,-1.75,,,,,2.92,,,,,13.3,,,,,,,,,,,,,,,,,0.01,
2010-04-17,14.64,,,-1.64,,,,,,,,13.861,,-0.72,,,,,,,,14.82,,,,12.16,-1.39,,,22.64,-1.2,-0.45,,,4.26,21.55,,,,,-1.77,,,,,2.92,,,,,13.29,,,,,,,1.43,,,,,,0.76,,,9.81,0.02,16.85
2010-04-18,14.6,,,-1.65,,,,,,,,13.851,,-0.74,,,,,,,,14.79,,,,12.11,-1.41,,,22.62,-1.22,,,,4.23,,,,,,,,,,,2.89,,,,,13.25,,,,,,,1.42,,,,,,0.75,,,9.77,0.01,16.83
2010-04-19,14.58,,,-1.66,,,,,,,,13.844,,-0.74,,,,,,,,14.77,,,,12.1,-1.42,,,22.61,-1.22,,,,4.22,,,,,,-1.77,,,,,2.89,,,,,13.24,,,,,,,1.43,,,,,,0.75,,,9.76,0.0,16.82
2010-04-20,14.56,,,-1.66,,,,,,,,13.834,,-0.75,,,,,,,15.25,14.75,,,,12.07,,,,22.59,-1.24,-0.45,,,4.21,21.55,,,,,-1.79,,,,,2.86,,,,,13.22,,,,,,,1.42,,,,,,0.74,,,9.73,-0.01,16.8
2010-04-21,14.54,,,-1.68,,,,,,,,13.828,,-0.77,,,,,,,,14.73,,,,12.06,-1.42,,,22.58,,-0.46,,,4.2,21.56,,,,,-1.78,,,,,2.85,,,,,13.2,,,,,,,,,,,,,0.74,,,,-0.02,16.79
2010-04-22,14.51,,,-1.68,,,,,,,,13.827,,-0.75,,,,,,,,14.72,,,,12.04,-1.43,,,22.57,-1.24,,,,4.19,,,,,,-1.77,,,,,2.84,,,,,13.19,,,,,,,1.42,,,,,,0.73,,,9.7,-0.03,16.78
2010-04-23,14.46,,,-1.66,,,,,,,,13.815,,-0.76,,,,,,,,14.69,,,,12.01,,,,22.55,-1.25,,,,4.17,,,,,,-1.79,,,,,2.82,,,,,13.16,,,,,,,1.41,,,,,,0.72,,,9.67,-0.05,16.76
2010-04-24,14.45,,,-1.69,,,,,,,,13.801,,,,,,,,,,14.67,,,,11.99,-1.43,,,22.54,-1.26,-0.46,,,,,,,,,-1.79,,,,,2.81,,,,,13.14,,,,,,,1.41,,,,,,0.71,,,9.66,-0.06,16.74
2010-04-25,14.43,,,,,,,,,,,13.795,,-0.76,,,,,,,,14.64,,,,11.98,-1.45,,,22.53,-1.27,-0.47,,,4.14,,,,,,-1.78,,,,,2.81,,,,,13.12,,,,,,,1.4,,,,,,0.71,,,9.63,-0.08,16.71
2010-04-26,14.41,2.12,,-1.69,,,,,,,,13.784,,-0.77,,,,,,,,14.62,,,,11.97,-1.45,,,22.52,-1.28,-0.48,,,4.13,,,2.5,,,-1.78,,,,,2.79,,,,,13.1,,,,,,3.64,1.41,,,,,,0.7,,,9.61,-0.09,16.7
2010-04-27,14.41,,5.01,-1.67,,4.99,,,,,,13.772,,-0.74,,6.37,,12.15,,,,14.61,,,,11.96,-1.44,,,22.51,-1.27,-0.48,,,,21.56,,,,,-1.8,0.44,,,9.15,2.78,,10.27,,,13.1,,0.19,8.68,,10.35,,1.42,,,,,,,7.38,,9.62,-0.08,16.7
2010-04-28,14.42,,,-1.69,,,,,,,,13.759,,-0.72,,,,,,,,14.62,,,,11.97,-1.42,-1.28,,22.51,-1.25,-0.46,,,,21.57,,,,,-1.8,,,,,2.78,,,,,13.09,,,,,,,1.43,,,,,,,,,9.64,-0.06,16.72
2010-04-29,14.38,,,-1.66,,,,,,,,13.752,,-0.71,,,,,,,,14.61,,,,11.96,-1.44,,,22.5,,-0.45,,,,21.56,,,,,-1.75,,,,,2.76,,,,,13.07,,,,,,,1.42,,,,,,0.7,,,9.6,,16.7
2010-04-30,14.37,,,-1.67,,,,,,,,13.786,,-0.7,,,,,,,,14.6,,,,11.95,-1.43,,,22.49,,-0.45,,,,21.57,,,,,-1.75,,,,,2.75,,,,,13.06,,,,,,,1.42,,,,,,0.71,,,9.59,,16.69
2010-05-01,14.38,,,-1.67,,,,,,,,13.851,,-0.69,,,,,,,,14.6,,,,12.08,-1.42,,,22.48,-1.25,-0.44,,,,21.57,,,,,-1.71,,,,,2.75,,,,,13.12,,,,,,,1.44,,,,,,,,,9.6,-0.06,
2010-05-02,,,,-1.64,,,,,,,,13.896,,-0.72,,,,,,,,14.61,,,,12.15,-1.43,,,22.5,-1.24,-0.44,,,,21.56,,,,,-1.7,,,,,2.77,,,,,13.23,,,,,,,1.43,,,,,,,,,9.64,0.01,16.69
2010-05-03,14.38,,,-1.66,,,,,,,,13.908,,-0.72,,,,,,,,14.61,,,,12.17,-1.44,,,22.51,-1.26,-0.45,,,,21.56,,,,,-1.71,,,,,,,,,,13.25,,,,,,,1.43,,,,,,,,,9.63,0.05,16.68
2010-05-04,14.41,,,-1.65,,,,,,,,13.893,,-0.71,,,,,,,,14.63,,,,12.14,-1.43,,,22.53,-1.25,-0.46,,,,21.57,,,,,-1.72,,,,,2.77,,,,,13.23,,,,,,,1.44,,,,,,0.71,,,9.65,0.04,16.7
2010-05-05,14.43,,,,,,,,,,,13.879,,-0.71,,,,,,,,14.66,,,,12.12,-1.42,,,22.54,-1.22,-0.45,,,,,,,,,-1.74,,,,,2.79,,,,,13.22,,,,,,,1.45,,,,,,0.72,,,9.66,0.04,16.72
2010-05-06,14.41,,,-1.65,,,,,,,,13.867,,-0.72,,,,,,,,,,,,12.07,-1.43,,,22.52,-1.24,-0.44,,,,,,,,,-1.74,,,,,2.78,,,,,13.17,,,,,,,1.44,,,,,,0.73,,,9.62,0.01,16.71
2010-05-07,14.38,,,-1.68,,,,,,,,13.886,,,,,,,,,,14.66,,,,12.14,-1.43,,,22.5,-1.25,-0.44,,,,,,,,,-1.72,,,,,2.77,,,,-0.58,13.2,,,,,,,,,,,,,0.72,,,9.61,-0.01,16.71
2010-05-08,14.37,,,-1.65,,,,,,,,13.888,,,,,,,,,,14.65,,,,12.1,-1.44,,,22.49,-1.26,-0.45,,,,21.57,,,,,-1.72,,,,,2.76,,,,,13.19,,,,,,,1.44,,,,,,,,,9.6,-0.03,16.7
2010-05-09,14.35,,,-1.65,,,,,,,,13.876,,-0.72,,,,,,,,14.64,,,,12.06,-1.43,,,22.48,-1.26,,,,,21.56,,,,,-1.73,,,,,2.76,,,,,13.16,,,,,,,1.43,,,,,,,,,9.58,-0.04,16.69
2010-05-10,14.35,,,-1.66,,,,,,,,13.853,,-0.73,,,,,,,,,,,,,-1.4,,,22.47,-1.24,,,,,,,,,,-1.75,,,,,2.75,,,,,13.13,,,,,,,1.43,,,,,,0.72,,,9.57,-0.04,16.69
2010-05-11,14.33,,,-1.68,,,9.91,,,3.94,,13.902,,-0.72,,,,,,,,,,,,,-1.37,,,22.49,-1.23,,,,,,,,6.46,,-1.7,,,,,2.74,,,,,13.3,,,,,,,1.44,,,,,,0.73,,,9.6,0.17,16.7
2010-05-12,14.34,,,-1.66,,,,,,,,13.908,,-0.73,5.66,,,,,,,,,,,12.25,-1.37,,,,-1.23,-0.45,,,,,,,,,-1.72,,,,,2.75,,,,,13.3,,,,,,,,,,,,,0.72,,,9.61,0.24,16.71
2010-05-13,14.35,,,-1.65,18.13,,,,,,,13.903,,-0.73,,,,,,,,,,,,12.21,-1.36,,,22.55,-1.22,-0.47,,,,21.56,,2.55,,,-1.73,,,,,2.76,,10.23,,,13.29,,,,,,3.74,,,,,,,,,,9.61,0.22,16.72
2010-05-14,14.33,,,-1.67,,,,,,,,13.893,,-0.74,,,,,,,,,,,,12.16,-1.37,,,22.55,-1.23,-0.48,,,,21.55,,,,,-1.72,0.5,,,,2.76,,,,,13.26,,0.06,,,,,1.44,,,,,,,,,9.59,0.16,16.71
2010-05-15,14.32,,,-1.69,,,,,,,,13.87,,-0.74,,,,,,,,14.64,,,,12.1,-1.37,,,22.54,-1.23,-0.48,,,,21.55,,,,,-1.74,,,,,2.75,,,,,13.22,,,,,,,1.43,,,,,,0.72,,,9.56,0.11,16.7
2010-05-16,14.29,,5.02,-1.63,,5.1,,,,,,13.849,,-0.76,,6.29,,12.08,,,,14.62,,,,12.05,-1.39,,,22.52,-1.25,-0.49,,-0.79,,21.54,,,,,-1.74,,,,9.34,2.74,,,,,13.18,,,8.59,,10.27,,1.43,,,,,,0.71,7.25,,9.53,0.06,16.68
2010-05-17,14.27,,,-1.65,,,,,,,,13.837,,-0.77,,,,,,,15.15,14.59,,,,12.0,,,,22.49,-1.27,-0.5,,,,21.54,,,,,-1.75,,,,,2.72,,,,,13.14,,,,,,,1.42,,,0.26,,,0.7,,,9.51,0.03,16.66
2010-05-18,14.26,,,-1.63,,,,,,,,13.816,,-0.74,,,,,,,,14.58,,,,11.96,-1.39,,,22.47,,-0.51,,,,21.53,,,,,-1.76,,,,,2.73,,,,,13.11,,,,,,,,,,,,,0.7,,,9.51,0.01,16.65
2010-05-19,14.24,,,-1.65,,,,,,,,13.784,,,,,,,,,,14.55,,,,11.9,-1.4,-1.3,,22.46,-1.27,-0.52,,,,,,,,,-1.76,,,,,2.72,,,,,13.08,,,,,,,,,,,,,0.69,,,9.49,-0.02,16.63
2010-05-20,14.22,,,-1.63,,,,,,,,13.752,,,,,,,,,,14.54,,,,11.88,-1.38,,,22.45,-1.26,-0.52,,,,,,,,,-1.78,,,,,2.7,,,,,13.05,,,,,,,,,,,,,,,,9.48,-0.04,16.61
2010-05-21,14.21,,,-1.66,,,,,,,,13.725,,,,,,,,,,14.53,,,,11.85,,,,22.45,,-0.53,,,,,,,,,-1.79,,,,,2.7,,,,,13.03,,,,,,,,,,,,,0.69,,,9.47,-0.05,16.6
2010-05-22,14.19,,,-1.64,,,,,,,,13.697,,-0.74,,,,,,,,14.52,,,,11.83,-1.38,,,22.44,-1.26,-0.52,,,,21.53,,,,,-1.79,,,,,2.69,,,,,13.01,,,,,,,,,,,,,,,,9.46,-0.06,16.6
2010-05-23,14.2,,,-1.63,,,,,,,,13.672,,-0.72,,,,,,,,14.52,,,,11.82,-1.37,,,22.44,-1.24,-0.51,,,,21.54,,,,,-1.82,,,,,2.68,,,,,13.0,,,,,,,,,,,,,,,,9.47,-0.06,16.62
2010-05-24,14.17,,,-1.66,,,,,,,,13.645,,,,,,,,,,14.5,,,,11.79,-1.39,,,22.43,-1.25,-0.5,,,,21.53,,,,,-1.83,,,,,2.66,,,,,12.97,,,,,,,,,,,,,,,,9.43,-0.08,16.6
2010-05-25,14.17,,,-1.64,,,,,,,,13.628,,-0.72,,,,,,,,14.49,,,,11.78,-1.37,,,22.43,-1.25,-0.5,,,,,,,,,-1.81,,,,,2.66,,,,,12.96,,,,,,,,,,,,,,,,9.43,-0.08,16.6
2010-05-26,14.16,,,-1.65,,,,,,,,13.738,,-0.73,,,,,,,,14.48,,,,11.82,-1.39,,,22.41,-1.26,-0.49,,,,21.53,,,,,-1.78,,,,,2.65,,,,,12.95,,,,,,,,,,,,,,,,9.4,-0.1,16.59
2010-05-27,14.13,,5.04,-1.63,18.04,4.85,,,,,,13.756,,-0.76,5.58,,,12.03,,,,14.46,,,,11.77,-1.39,,,22.4,-1.28,-0.5,,,,21.51,,,,,-1.78,0.43,,,9.06,2.64,,10.21,,,12.93,,-0.08,,,,,,,,0.24,,,,7.17,,9.37,-0.12,16.57
2010-05-28,14.11,,,-1.67,,,,,,,,13.712,,-0.77,,,,,,,,14.44,,,,11.73,-1.4,,,22.39,-1.29,-0.51,,,,21.51,,,,,-1.79,,,,,2.63,,,,,12.91,,,,,,,1.42,,,,,,0.69,,,9.36,-0.14,16.55
2010-05-29,14.13,,,-1.63,,,,,,,,13.758,,-0.73,,,,,,,,14.46,,,,11.81,-1.39,,,22.39,-1.26,-0.49,,,,21.52,,2.5,,,-1.75,,,,,2.63,,,,,12.93,,,,,,3.61,1.43,,,,,,0.7,,,9.37,-0.12,16.57
2010-05-30,14.1,,,-1.64,,,9.81,,,3.86,,13.843,,-0.75,,,,,,,,14.44,,,,11.83,-1.4,,,22.38,-1.29,-0.49,,,,21.5,,,6.38,,-1.71,,,,,2.62,,,,,12.92,,,,,,,1.41,,,,,,0.7,,,9.33,-0.11,16.55
2010-05-31,14.1,,,-1.65,,,,,,,,13.84,,-0.77,,,,,,,,14.43,,,,11.82,-1.4,,,22.38,-1.3,-0.5,,,,21.5,,,,,-1.73,,,,,2.62,,,,,12.92,,,,,,,1.42,,,,,,0.69,,,9.34,-0.1,16.54
2010-06-01,14.08,,,-1.65,,,,,,,,13.816,,-0.78,,,,,,,15.9,14.42,,,,11.77,-1.42,-1.22,,22.37,-1.31,-0.5,,,,21.49,,,,,-1.74,,,,,2.61,,,,,12.9,,,,,,,1.41,,,,,,0.69,,,9.32,-0.11,16.53
2010-06-02,14.06,,,-1.61,,,,,,,,13.759,,-0.79,,,,,,,,14.41,,,,11.71,,,,22.36,-1.32,-0.52,,,,21.49,,,,,-1.77,,,,,2.6,,,,,12.88,,,,,,,1.4,,,,,,0.68,,,9.3,-0.12,16.52
2010-06-03,14.05,,,-1.6,,,,,,,,13.698,,-0.8,,,,,,,,14.39,,,,11.68,,,,22.36,,-0.52,,,,21.48,,,,,-1.79,,,,,2.59,,,,,12.86,,,,,,,1.4,,,,,,,,,9.3,-0.13,16.5
2010-06-04,14.01,,,,,,,,,,,13.647,,-0.81,,,,,,,,14.37,,,,11.66,,,,,-1.32,-0.53,,,,,,,,,-1.81,,,,,2.58,,,,,12.84,,,,,,,1.39,,,,,,,,,9.28,-0.14,16.43
2010-06-05,14.02,,,,,,,,,,,13.605,,-0.77,,,,,,,,14.37,,,,11.65,,,,22.35,-1.31,-0.52,,,,21.48,,,,,-1.82,,,,,2.57,,,,,12.83,,,,,,,1.4,,,,,,,,,9.28,-0.14,16.41
2010-06-06,14.0,,,,,,,,,,,13.618,,-0.79,,,,,,,,14.35,,,,11.64,-1.42,,,22.34,-1.32,-0.51,,,,21.47,,,,,-1.79,,,,,,,,,,12.81,,,,,,,,,,,,,0.68,,,9.26,-0.16,16.43
2010-06-07,14.03,,,,,,,,,,,13.624,,-0.78,,,,,,,,,,,,11.64,-1.41,,,,-1.3,-0.5,,,,21.48,,,,,-1.77,,,,,2.57,,,,,12.81,,,,,,,,,,,,,0.69,,,9.27,-0.15,16.47
2010-06-08,14.01,,,,,,,,,,,13.694,,-0.77,,,,,,,,,,,,11.65,-1.42,,,22.34,-1.32,-0.49,,,,21.47,,,,,-1.71,,,,,2.56,,,,,12.8,,,,,,,1.4,,,,,,0.69,,,9.25,-0.16,
2010-06-09,14.01,,,,,,,,,,,13.79,,-0.75,,,,,,,,,,,,11.69,-1.41,,,22.37,,,,,,21.46,,,,,-1.73,,,,,2.56,,,,,12.8,,,,,,,1.41,,,,,,0.7,,,9.26,-0.15,
2010-06-10,14.0,,,,,,,,,,,13.811,,-0.75,,,,,,,,14.35,,,,11.67,-1.43,,,,-1.32,-0.49,,,,21.46,,,,,-1.73,,,,,2.55,,,,,12.79,,,,,,,1.41,,,,,,,,,9.25,-0.15,16.47
2010-06-11,13.99,,,,,,,,,,,13.773,,-0.76,,,,,,,,14.33,,,,11.62,-1.43,,,,-1.34,-0.5,,,,21.44,,,,,-1.75,,,,,2.54,,,,,12.78,,,,,,,1.4,,,,,,0.7,,,9.23,-0.17,16.45
2010-06-12,13.96,,,-1.63,,,,,,,,13.719,,-0.79,,,,,,,,14.31,,,,11.58,-1.44,,,22.36,-1.35,-0.51,,,,21.43,,,,,-1.76,,,,,2.54,,,,,12.76,,,,,,,,,,,,,0.69,,,9.21,-0.19,16.42
2010-06-13,13.96,,5.04,-1.64,17.95,4.25,,,,,,13.685,,-0.81,5.51,6.24,,11.95,,,,14.31,,,,11.56,-1.44,,,22.34,-1.35,-0.52,,,,21.43,,,,,-1.77,,,,9.12,2.52,,,,,12.74,,,8.34,,10.15,,1.4,,,0.2,,,0.69,7.01,,9.2,-0.2,16.39
2010-06-14,13.91,,,-1.65,,,9.75,,,3.8,,13.64,,-0.83,,,,,,,,14.27,,,,11.51,-1.45,-1.24,,22.33,-1.38,-0.53,,,,21.41,,2.45,6.34,,-1.79,0.44,,,,2.51,,10.17,,,12.72,,-0.03,,,,3.49,1.38,,,,,,0.68,,,9.17,-0.24,16.35
2010-06-15,13.92,2.09,,-1.64,,,,,,,,13.59,,,,,,,,,,14.27,,,,11.52,,,,22.32,-1.37,-0.54,,,,21.41,,,,,-1.82,,,,,2.5,,,,,12.72,,,,,,,1.39,,,,,,0.67,,,9.17,-0.26,16.35
2010-06-16,13.91,,,,,,,,,,,13.545,,-0.83,,,,,,,,14.26,,,,11.5,,,,22.32,-1.36,,,,,21.39,,,,,-1.85,,,,,2.49,,,,,12.7,,,,,,,1.38,,,,,,,,,9.16,-0.28,16.31
2010-06-17,13.88,,,-1.65,,,,,,,,13.481,,-0.81,,,,,,,,14.24,,,,11.48,,,,22.31,-1.36,-0.54,,,,21.38,,,,,-1.84,,,,,2.49,,,,,12.69,,,,,,,1.39,,,,,,,,,9.15,-0.3,16.21
2010-06-18,13.88,,,-1.64,,,,,,,,13.498,,-0.82,,,,,,,,14.24,,,,11.47,-1.45,,,22.3,-1.35,-0.53,,,,21.38,,,,,-1.8,,,,,2.48,,,,,12.69,,,,,,,1.39,,,,,,,,,9.15,-0.3,16.17
2010-06-19,13.84,,,-1.63,,,,,,,,13.528,,-0.83,,,,,,,,14.2,,,,11.44,-1.46,,,22.29,-1.37,-0.53,,,,21.36,,,,,-1.77,,,,,2.47,,,,,12.66,,,,,,,1.38,,,,,,0.67,,,9.11,-0.32,16.09
2010-06-20,13.83,,,-1.63,,,,,,,,13.577,,-0.84,,,,,,,,14.18,,,,11.43,-1.46,,,22.28,-1.39,-0.54,,,,21.34,,,,,-1.78,,,,,2.45,,,,,12.65,,,,,,,1.38,,,,,,0.66,,,9.09,-0.33,16.06
2010-06-21,13.8,,,-1.68,,,,,,,,13.517,,-0.87,,,,,,,,14.15,,,,11.41,-1.47,,,22.27,-1.4,-0.55,,,,21.33,,,,,-1.79,,,,,2.44,,,,,12.64,,,,,,,1.37,,,,,,0.65,,,9.08,-0.36,16.01
2010-06-22,13.78,,,,,,,,,,,13.44,,-0.88,,,,,,,,14.12,,,,11.4,-1.47,,,22.26,-1.4,-0.56,,,,21.32,,,,,-1.81,,,,,2.43,,,,,12.63,,,,,,,1.36,,,,,,0.65,,,9.07,-0.38,15.91
2010-06-23,13.77,,,,,,,,,,,13.396,,-0.82,,,,,,,,14.1,,,,11.38,-1.45,,,22.25,-1.38,,,,,21.31,,,,,-1.82,,,,,2.42,,,,,12.62,,,,,,,1.35,,,,,,0.64,,,9.06,-0.4,15.88
2010-06-24,13.74,,,,,,,,,,,13.368,,,,,,,,,,14.05,,,,11.36,,,,22.25,-1.38,,,,,21.3,,,,,-1.83,,,,,2.41,,,,,12.6,,,,,,,1.35,,,,,,0.64,,,9.04,-0.44,15.83
2010-06-25,13.71,,,,,,,,,,,13.349,,,,,,,,,,,,,,11.34,-1.45,,,22.23,-1.39,,,,,21.28,,,,,-1.84,,,,,2.39,,,,,12.58,,,,,,,1.33,,,,,,0.63,,,9.02,-0.48,15.77
2010-06-26,13.66,,,,,,,,,,,13.321,,,,,,,,,,,,,,11.31,-1.46,,,22.22,-1.4,,,,,21.27,,,,,-1.85,,,,,2.38,,,,,12.56,,,,,,,1.32,,,,,,0.63,,,8.99,-0.53,15.68
